User_ID,Age_Group,Gender,Show_ID,Title,Genre,Viewing_Duration,Completion_Status,Rating,Device,Number_of_Views,Skip_Scenes,Watchlist,Re-watched,Viewing_Session_Length,Co-viewing,Likes,Shares,Comments,Watch_Time_Of_Day,Region,Month,Day_of_Week,Release_Year,Director,Cast
285,55+,Undisclosed,86,Show_86,Comedy,31,Completed,2.0,Mobile,5,No,No,Yes,39,Alone,No,No,They computer surface particular star. Why imagine offer should above less business.,Evening,North America,February,Tuesday,2002,Amanda Smith,"Megan Parker, Eric Morrison"
285,55+,Undisclosed,12,Show_12,Thriller,47,Midway,2.0,TV,1,No,Yes,No,33,Alone,Yes,Yes,Sell prepare year once tough else good. Than study turn.,Afternoon,North America,January,Wednesday,2023,Elizabeth Crawford,"Julie Daniels, Rebecca James, Jenna Banks, Amanda Franco"
285,55+,Undisclosed,99,Show_99,Comedy,20,Midway,5.0,Mobile,2,No,Yes,Yes,44,Alone,No,No,Need find story nature. Watch her first again contain realize. Information nice door ten.,Night,North America,June,Monday,2011,Lauren Bishop,"Patricia Smith, David West, Makayla Francis"
285,55+,Undisclosed,37,Show_37,Sci-Fi,33,Midway,4.0,TV,3,Yes,Yes,,49,Alone,Yes,Yes,House manager later risk.,Afternoon,North America,January,Wednesday,2010,Jennifer Salinas,"Eric Woods, Bruce Stevens, Raymond Riley"
285,55+,Undisclosed,98,Show_98,Thriller,26,Midway,4.0,Tablet,2,Yes,No,,110,Alone,Yes,Yes,,Night,North America,May,Sunday,2005,Olivia Castillo,"Brittany Bush, Amy Flores, Lisa Lamb, Linda Simon"
285,55+,Undisclosed,15,Show_15,Action,31,Completed,3.0,Tablet,5,No,No,,97,Alone,No,No,Father player light. Modern already ball magazine.,Evening,North America,February,Thursday,2007,Thomas Carter,"Courtney Norton, Jason Smith"
285,55+,Undisclosed,37,Show_37,Sci-Fi,34,Completed,1.0,Mobile,4,No,Yes,,64,With Friends,No,No,Court today participant center forget south. Door condition key space business fear.,Night,North America,May,Tuesday,2010,Jennifer Salinas,"Eric Woods, Bruce Stevens, Raymond Riley"
285,55+,Undisclosed,88,Show_88,Fantasy,27,Midway,3.0,TV,1,No,No,No,71,With Friends,Yes,Yes,,Morning,North America,July,Sunday,2020,James Hill,"Larry Schultz, Ann Morris, Tracy Hayes, John Aguilar, Ashley Davis"
285,55+,Undisclosed,25,Show_25,Comedy,59,Completed,4.0,Tablet,4,No,No,,103,With Friends,Yes,No,Trip well page worker. Attorney trip idea thus. Member size choose those wear degree wind.,Morning,North America,March,Tuesday,2005,Cody Monroe,"Suzanne Hatfield, Katie White, Michael Kennedy"
285,55+,Undisclosed,66,Show_66,Sci-Fi,57,Midway,1.0,Tablet,5,No,Yes,Yes,57,With Friends,Yes,Yes,Agency break offer. Whether soon TV if. Skin reach your traditional maintain cup within.,Morning,North America,February,Sunday,2012,Krystal Ferguson,"Oscar Waller, Dominic Thompson, Kathryn Watson, Kristen Alexander, David Young"
285,55+,Undisclosed,79,Show_79,Fantasy,44,Midway,5.0,Mobile,1,Yes,Yes,,112,Alone,Yes,No,,Afternoon,North America,July,Monday,2016,Robert Roman,"Antonio Thompson, Michelle Wood, Scott Ortiz, Lori Davis"
285,55+,Undisclosed,13,Show_13,Fantasy,39,Midway,5.0,Tablet,5,No,No,,62,With Friends,Yes,Yes,True war entire follow maybe week quality. Sing trip event ground sense get great.,Morning,North America,September,Monday,2020,George Griffith,"Jeremy Green, Deborah Simmons, Ann Hawkins"
285,55+,Undisclosed,3,Show_3,Sci-Fi,51,Completed,1.0,TV,2,Yes,Yes,No,27,With Friends,Yes,Yes,Treat anything people though director friend. Show personal this charge question Republican any.,Evening,North America,December,Saturday,2002,Douglas Austin,"Eric Esparza, Tammy Nguyen, Nancy Garcia, Courtney Weeks, Teresa Conway"
286,55+,Male,16,Show_16,Fantasy,60,Completed,1.0,TV,3,No,No,,91,With Friends,Yes,No,Cup bad accept. Reflect four morning sell.,Evening,North America,September,Saturday,2003,Amber Tran,"Jamie Ramos, Steven James, Kimberly Adams"
286,55+,Male,12,Show_12,Thriller,47,Completed,4.0,TV,4,Yes,No,No,80,Alone,No,No,Fill inside itself air offer my arrive open. Your bill choose our.,Afternoon,North America,February,Saturday,2023,Elizabeth Crawford,"Julie Daniels, Rebecca James, Jenna Banks, Amanda Franco"
286,55+,Male,40,Show_40,Comedy,45,Midway,1.0,Mobile,3,No,No,,25,With Friends,No,Yes,Body read strategy recognize buy. I letter picture.,Night,North America,November,Saturday,2004,Christine Nixon,"Kayla Bryant, Ms. Kelly Hernandez"
286,55+,Male,72,Show_72,Action,30,Midway,2.0,Mobile,2,Yes,No,Yes,106,With Friends,Yes,Yes,,Afternoon,North America,November,Wednesday,2014,Jared Roy,"William Greene, Erica Carpenter, Anthony Wilson"
286,55+,Male,52,Show_52,Drama,22,Midway,3.0,Tablet,4,Yes,No,,48,With Friends,Yes,Yes,,Evening,North America,December,Sunday,2002,Denise Chen,"Kristina Perry DVM, John Wood"
286,55+,Male,36,Show_36,Action,53,Completed,4.0,TV,1,Yes,No,,82,With Friends,Yes,No,,Afternoon,North America,October,Friday,2019,Jesus Schneider,"Steven Snow, Jonathan Flores, Michael Stafford"
286,55+,Male,6,Show_6,Action,22,Completed,4.0,Tablet,2,Yes,No,Yes,120,With Friends,Yes,No,Spring upon table film cause seven. Worker among mind. Ball teacher man series spring or.,Afternoon,North America,June,Wednesday,2003,George Barnett,"Devon Gaines, Jennifer Carter, Wanda Ruiz, Cheryl Riggs"
286,55+,Male,47,Show_47,Sci-Fi,60,Midway,5.0,Tablet,3,No,Yes,No,36,Alone,No,Yes,Day many management country say social. Affect interview sound white culture scientist.,Afternoon,North America,March,Thursday,2008,Alan Ford,"Jessica Baker, Anthony Sanchez, Sandra Thompson"
286,55+,Male,41,Show_41,Drama,36,Completed,5.0,Mobile,1,No,Yes,,34,With Friends,Yes,Yes,Project group hour hundred each song. Suffer learn newspaper think test visit arrive door.,Afternoon,North America,April,Sunday,2014,Melissa Mathis,"Charles Fuller, Kayla Peterson, Benjamin Foster, Amy Ross"
286,55+,Male,70,Show_70,Action,38,Completed,1.0,TV,2,Yes,No,Yes,85,Alone,No,Yes,Music reflect foreign while.,Night,North America,December,Friday,2023,Oscar Ponce,"Tim Montgomery, Trevor Romero, Sally Murphy"
286,55+,Male,11,Show_11,Fantasy,33,Midway,1.0,Tablet,1,No,Yes,,79,With Friends,Yes,Yes,Push product candidate short five. Appear a office stop his something.,Night,North America,January,Monday,2011,Sharon Webb,"Isaac Huffman, Christopher Martinez, Mark Choi, Robert Simmons"
286,55+,Male,17,Show_17,Fantasy,51,Completed,5.0,Tablet,1,No,No,No,29,Alone,Yes,Yes,Despite culture third yet. Become message myself. Choice civil young usually student real media.,Morning,North America,May,Saturday,2004,Ashley Bradley,"Adam Gutierrez, Danielle Kelly, Sarah Robinson, Michael Guerrero"
286,55+,Male,6,Show_6,Action,48,Completed,1.0,Mobile,1,Yes,Yes,,111,With Friends,Yes,No,,Morning,North America,February,Thursday,2003,George Barnett,"Devon Gaines, Jennifer Carter, Wanda Ruiz, Cheryl Riggs"
286,55+,Male,65,Show_65,Fantasy,50,Completed,2.0,Tablet,4,Yes,No,,64,Alone,No,Yes,Training attorney yet company see another.,Evening,North America,August,Tuesday,2016,Ethan Rivera,"Brittney Monroe, Megan Elliott, Grace Hines, Kaitlin Gross, Brian Fleming"
286,55+,Male,63,Show_63,Thriller,56,Completed,3.0,Tablet,2,Yes,Yes,,49,Alone,Yes,No,Mouth no term site. Behind ago beat by after positive cause appear.,Afternoon,North America,October,Sunday,2019,Kenneth Roy,"Ms. Alyssa Cabrera MD, Nicholas Hoffman, Whitney Olson"
286,55+,Male,39,Show_39,Drama,45,Completed,1.0,Tablet,5,Yes,No,,52,Alone,Yes,No,,Morning,North America,December,Thursday,2010,Jonathan Navarro,"Connie Price, Lindsey Wilson, Brett Davis"
286,55+,Male,40,Show_40,Comedy,48,Midway,1.0,Mobile,3,No,Yes,,50,Alone,Yes,Yes,A room campaign start economy speak. Entire surface across race structure life.,Afternoon,North America,March,Wednesday,2004,Christine Nixon,"Kayla Bryant, Ms. Kelly Hernandez"
286,55+,Male,24,Show_24,Sci-Fi,57,Midway,5.0,TV,4,No,No,No,66,With Friends,Yes,No,Relationship job window seat cut. Adult government wrong.,Afternoon,North America,October,Monday,2002,Heather Martinez,"Lori Hubbard, Tiffany Smith, Robert Chan, James Huffman"
286,55+,Male,72,Show_72,Action,53,Midway,4.0,Tablet,2,Yes,No,,43,With Friends,Yes,Yes,Reveal policy imagine its tree shoulder economy. Order enough toward task threat day professor.,Afternoon,North America,May,Friday,2014,Jared Roy,"William Greene, Erica Carpenter, Anthony Wilson"
286,55+,Male,63,Show_63,Thriller,38,Completed,1.0,Mobile,4,Yes,No,Yes,67,With Friends,No,No,Cover bag build enjoy prevent enjoy born agreement. Morning understand since. Skin occur every.,Afternoon,North America,September,Wednesday,2019,Kenneth Roy,"Ms. Alyssa Cabrera MD, Nicholas Hoffman, Whitney Olson"
286,55+,Male,83,Show_83,Action,57,Completed,1.0,Tablet,4,Yes,Yes,No,28,With Friends,No,Yes,Wear develop loss back use series both.,Afternoon,North America,January,Friday,2003,April Edwards,"Christopher Perez, Kenneth Dominguez, Brooke Sanders, Darrell Flores, Lauren Obrien"
286,55+,Male,25,Show_25,Comedy,41,Completed,5.0,Mobile,5,No,Yes,Yes,29,Alone,Yes,No,,Afternoon,North America,October,Tuesday,2005,Cody Monroe,"Suzanne Hatfield, Katie White, Michael Kennedy"
286,55+,Male,17,Show_17,Fantasy,39,Midway,2.0,Mobile,1,Yes,Yes,,24,With Friends,Yes,Yes,,Afternoon,North America,December,Sunday,2004,Ashley Bradley,"Adam Gutierrez, Danielle Kelly, Sarah Robinson, Michael Guerrero"
286,55+,Male,92,Show_92,Action,28,Midway,,Tablet,1,No,Yes,Yes,83,Alone,No,No,With rich receive everyone station relationship face.,Night,North America,August,Thursday,2022,Laura Clark,"William Combs, Emily Jones"
286,55+,Male,22,Show_22,Comedy,50,Completed,4.0,Mobile,4,No,No,Yes,75,With Friends,No,No,Lawyer culture although. Technology nice thought left.,Evening,North America,September,Thursday,2004,David Branch,"Tyler Dean, Alec Sandoval, Kevin Maldonado, Jose Martinez"
286,55+,Male,3,Show_3,Sci-Fi,34,Midway,5.0,Tablet,3,Yes,Yes,No,32,With Friends,Yes,No,Ask upon remember tonight particularly local. Bank bring bar marriage.,Morning,North America,April,Wednesday,2002,Douglas Austin,"Eric Esparza, Tammy Nguyen, Nancy Garcia, Courtney Weeks, Teresa Conway"
286,55+,Male,47,Show_47,Sci-Fi,34,Completed,3.0,Tablet,4,Yes,Yes,,78,With Friends,No,Yes,Without Mrs ever century. Enjoy politics wrong raise impact police.,Night,North America,July,Thursday,2008,Alan Ford,"Jessica Baker, Anthony Sanchez, Sandra Thompson"
287,25-34,Male,60,Show_60,Comedy,34,Midway,1.0,TV,4,Yes,No,,102,With Friends,Yes,Yes,,Night,Asia,October,Monday,2002,Luke Hartman,"Ricky Carter, Patrick Harvey, Michael Thompson"
287,25-34,Male,82,Show_82,Drama,31,Midway,3.0,Tablet,4,Yes,No,No,64,Alone,Yes,No,Bit deep Mr become.,Morning,Asia,September,Monday,2014,James Lyons,"Ana Clay, Tamara Morgan, Elizabeth Dodson, Daniel Brooks"
287,25-34,Male,85,Show_85,Thriller,47,Midway,4.0,TV,2,No,Yes,,91,With Friends,Yes,Yes,Doctor stock year six someone type road. Seven public like hard bag carry them.,Afternoon,Asia,April,Thursday,2022,Erin Braun,"Stuart Stewart, Cristina Lawrence, John Walker, Kristin Shields, Hector Alvarez"
287,25-34,Male,41,Show_41,Drama,43,Completed,4.0,Tablet,2,Yes,No,,78,Alone,Yes,No,"Area no rule foreign rock big.
Buy whom use ask account long fish. Energy young guess big her.",Morning,Asia,July,Wednesday,2014,Melissa Mathis,"Charles Fuller, Kayla Peterson, Benjamin Foster, Amy Ross"
287,25-34,Male,29,Show_29,Fantasy,51,Completed,5.0,TV,1,No,No,,101,Alone,No,Yes,Open some can close. National case house treatment.,Evening,Asia,July,Monday,2018,Erica Bell,"David Dickerson, Jessica Donaldson"
287,25-34,Male,7,Show_7,Sci-Fi,24,Midway,2.0,Mobile,3,No,No,Yes,56,With Friends,Yes,No,Whom call management meeting. Against social ten business answer clear.,Afternoon,Asia,May,Friday,2016,James Raymond,"Elizabeth Ward, Jill Sutton"
287,25-34,Male,78,Show_78,Sci-Fi,40,Completed,3.0,TV,3,No,Yes,No,27,Alone,Yes,Yes,Southern song statement four energy hot. Service water fear fire.,Night,Asia,December,Monday,2015,Selena Stevens,"Valerie Foley, Robin Martinez"
287,25-34,Male,20,Show_20,Action,24,Completed,1.0,TV,3,No,No,,32,With Friends,Yes,Yes,Thousand several half agreement also. Write police since difficult beat.,Evening,Asia,January,Friday,2005,Stefanie Mejia,"Leonard Elliott, Christopher Harvey, Matthew Decker"
287,25-34,Male,4,Show_4,Drama,57,Completed,4.0,Tablet,5,No,No,Yes,61,With Friends,No,Yes,World address our community experience. Chance without sing doctor cover everything apply early.,Night,Asia,July,Tuesday,2016,Ana Smith,"Roger Carrillo, Marcus Donovan, James Hernandez, Andre Grant"
287,25-34,Male,66,Show_66,Sci-Fi,46,Completed,1.0,Mobile,1,No,No,,51,Alone,Yes,No,Long movement since view. True himself bring remain miss now feel.,Night,Asia,March,Friday,2012,Krystal Ferguson,"Oscar Waller, Dominic Thompson, Kathryn Watson, Kristen Alexander, David Young"
287,25-34,Male,70,Show_70,Action,48,Midway,2.0,Mobile,2,Yes,No,No,70,With Friends,No,No,Away fall feel civil garden democratic fire whose. Single story walk must movement.,Afternoon,Asia,December,Thursday,2023,Oscar Ponce,"Tim Montgomery, Trevor Romero, Sally Murphy"
287,25-34,Male,97,Show_97,Comedy,23,Completed,2.0,Tablet,5,No,Yes,,97,With Friends,Yes,No,Daughter develop whether degree always. And might per wear recent.,Morning,Asia,November,Monday,2019,Michael Wolf,"Robin Carter, Margaret Johnson"
287,25-34,Male,50,Show_50,Fantasy,39,Completed,,Tablet,1,Yes,Yes,No,55,With Friends,Yes,Yes,Toward laugh walk religious herself. Participant likely between outside. Few floor whether face.,Afternoon,Asia,April,Saturday,2011,Nicholas Lamb,"Nancy Roach, Lisa Smith, Jeremy Gonzalez DVM"
287,25-34,Male,22,Show_22,Comedy,47,Completed,2.0,TV,3,Yes,No,,72,With Friends,No,No,Hotel decide prevent camera care join member. Career keep agreement.,Night,Asia,February,Wednesday,2004,David Branch,"Tyler Dean, Alec Sandoval, Kevin Maldonado, Jose Martinez"
287,25-34,Male,37,Show_37,Sci-Fi,37,Midway,1.0,Mobile,5,No,No,,76,Alone,Yes,No,Treat nor development bit mission. Position cost fly dog. Quickly receive memory whose once.,Morning,Asia,February,Monday,2010,Jennifer Salinas,"Eric Woods, Bruce Stevens, Raymond Riley"
287,25-34,Male,17,Show_17,Fantasy,49,Completed,2.0,Tablet,3,No,Yes,,75,Alone,Yes,Yes,Drop must he. Degree claim those push. Send term three fast safe girl general.,Night,Asia,October,Thursday,2004,Ashley Bradley,"Adam Gutierrez, Danielle Kelly, Sarah Robinson, Michael Guerrero"
287,25-34,Male,33,Show_33,Sci-Fi,54,Completed,3.0,Mobile,3,No,Yes,,76,With Friends,Yes,No,Wall some head may newspaper citizen.,Evening,Asia,October,Friday,2018,Hannah Gibbs,"Daniel Smith IV, Lauren Herrera, Meagan Brown"
287,25-34,Male,42,Show_42,Drama,26,Midway,2.0,TV,4,No,Yes,,71,Alone,No,No,Well project speech address continue reality. Walk ago garden class drug apply.,Night,Asia,April,Wednesday,2002,Jay Saunders,"Elizabeth Baker, Paul Robertson"
287,25-34,Male,35,Show_35,Fantasy,41,Midway,4.0,TV,5,Yes,Yes,,21,Alone,No,Yes,,Night,Asia,December,Friday,2020,Sandra Gonzales,"Denise Stokes, Suzanne Young, Christopher Ruiz, Dr. David Randolph, Paul Herrera"
287,25-34,Male,62,Show_62,Fantasy,23,Completed,4.0,Mobile,2,Yes,No,,24,Alone,No,No,,Morning,Asia,September,Sunday,2002,Kathleen Smith DVM,"Nicole Long, Calvin Harvey, Rachel Hudson, Lauren Wilson, Alexander Woods"
287,25-34,Male,39,Show_39,Drama,42,Midway,5.0,Tablet,1,No,Yes,,57,Alone,No,Yes,,Evening,Asia,December,Thursday,2010,Jonathan Navarro,"Connie Price, Lindsey Wilson, Brett Davis"
287,25-34,Male,68,Show_68,Sci-Fi,50,Completed,4.0,Mobile,1,No,Yes,No,86,Alone,Yes,No,Have thousand guess rate while.,Afternoon,Asia,May,Friday,2018,Sean Lynch,"Penny Lewis, David Edwards, Yvonne Ortiz, Stephanie Kelly, Alexis Marks"
287,25-34,Male,99,Show_99,Comedy,50,Completed,4.0,Mobile,5,Yes,Yes,,68,With Friends,No,Yes,Week film about sound ability. Increase deep ability notice. Reflect third finally fast.,Night,Asia,August,Saturday,2011,Lauren Bishop,"Patricia Smith, David West, Makayla Francis"
287,25-34,Male,59,Show_59,Thriller,58,Completed,1.0,TV,5,No,Yes,,62,Alone,Yes,Yes,,Evening,Asia,November,Monday,2009,Theresa Jackson,"Sheryl Perez, Melinda Whitney, Elizabeth Thomas"
287,25-34,Male,14,Show_14,Fantasy,23,Midway,1.0,Mobile,1,No,Yes,,80,Alone,Yes,No,Bag start risk toward assume education. Parent unit consumer event heavy.,Afternoon,Asia,August,Friday,2004,Miss Kimberly Miller DVM,"Michael Hoffman, Brian Harding, Richard Ball, Shannon Wolf"
288,18-24,Male,44,Show_44,Comedy,23,Midway,5.0,Mobile,5,Yes,Yes,,31,Alone,Yes,No,History product though staff suffer. Dog we hold happen. Case state military in.,Morning,South America,March,Saturday,2014,Brooke Curtis,"Patricia Murphy, Aaron Duke, Tracy Taylor, Tanya Dyer"
288,18-24,Male,94,Show_94,Action,60,Completed,2.0,Mobile,5,Yes,No,,83,With Friends,No,Yes,"Wind also meeting once. Building prove teacher call not set.
Less movement star degree nor.",Morning,South America,November,Monday,2014,Blake Bentley,"Sara Smith, Judith Banks, Briana Rice, Kyle Wang"
288,18-24,Male,18,Show_18,Comedy,33,Completed,3.0,Mobile,4,No,No,,70,Alone,Yes,Yes,,Evening,South America,January,Sunday,2008,Haley Boyd,"Victoria Butler, Willie Ramirez MD, Nancy Shaffer, Daisy Shaw"
288,18-24,Male,53,Show_53,Fantasy,54,Completed,5.0,TV,1,No,Yes,No,30,With Friends,Yes,Yes,Use surface memory once morning history inside. Expert rock person third expert marriage.,Evening,South America,September,Tuesday,2009,Kristin Bass,"Guy Pace, David White, Melody Escobar, Rebecca Dixon, Dr. Chelsea Morrison"
288,18-24,Male,65,Show_65,Fantasy,21,Completed,4.0,Tablet,3,Yes,Yes,No,51,Alone,No,Yes,Wish also woman right. Black positive century ground.,Evening,South America,October,Tuesday,2016,Ethan Rivera,"Brittney Monroe, Megan Elliott, Grace Hines, Kaitlin Gross, Brian Fleming"
288,18-24,Male,73,Show_73,Fantasy,40,Completed,1.0,Mobile,3,Yes,Yes,Yes,92,With Friends,No,Yes,Well north happen finally need team party. Question ball back throw field.,Afternoon,South America,September,Tuesday,2018,Jason Diaz,"Charles Anderson, Jose Edwards, Alexander Bass, Heather Jones"
288,18-24,Male,63,Show_63,Thriller,36,Completed,1.0,Mobile,3,Yes,No,,70,With Friends,Yes,No,Blue meeting raise ask region.,Evening,South America,March,Wednesday,2019,Kenneth Roy,"Ms. Alyssa Cabrera MD, Nicholas Hoffman, Whitney Olson"
288,18-24,Male,22,Show_22,Comedy,54,Completed,2.0,Tablet,4,Yes,No,,94,With Friends,Yes,No,Staff prevent run maintain rich. Traditional consider boy fund.,Morning,South America,July,Friday,2004,David Branch,"Tyler Dean, Alec Sandoval, Kevin Maldonado, Jose Martinez"
288,18-24,Male,2,Show_2,Sci-Fi,47,Midway,3.0,Tablet,5,No,No,Yes,43,With Friends,No,No,Woman role generation administration war. Also design newspaper you kid however cold.,Night,South America,November,Monday,2005,Christopher Kennedy,"Tracy Nicholson, Melissa Johnson, John Bush, Mr. Jason Smith, Manuel Evans"
288,18-24,Male,37,Show_37,Sci-Fi,34,Midway,1.0,Mobile,2,Yes,No,,50,Alone,Yes,No,Approach eat someone keep. Stuff look and stuff.,Afternoon,South America,December,Saturday,2010,Jennifer Salinas,"Eric Woods, Bruce Stevens, Raymond Riley"
288,18-24,Male,68,Show_68,Sci-Fi,35,Midway,2.0,Mobile,2,Yes,No,,38,With Friends,No,No,Game ago or field whose daughter. Especially fear various which American especially field up.,Night,South America,August,Wednesday,2018,Sean Lynch,"Penny Lewis, David Edwards, Yvonne Ortiz, Stephanie Kelly, Alexis Marks"
288,18-24,Male,76,Show_76,Fantasy,22,Completed,4.0,Tablet,4,No,No,,93,With Friends,Yes,Yes,Then trade understand accept watch world. Property most include clear.,Afternoon,South America,September,Tuesday,2010,Leslie Gonzales,"Robert Robbins, Eric Gould, Jane Robles, Kyle Alvarado DDS"
288,18-24,Male,19,Show_19,Drama,42,Midway,2.0,Tablet,4,Yes,Yes,No,95,Alone,No,Yes,Task standard such study. Reality suggest southern positive red section.,Morning,South America,February,Sunday,2006,Rhonda Davidson,"Andrew Mills, Deborah Wilson, Katherine Sullivan, Renee Roberts, Tyler Page"
288,18-24,Male,95,Show_95,Sci-Fi,30,Midway,5.0,TV,1,No,No,,26,Alone,Yes,Yes,,Morning,South America,May,Thursday,2016,Sherry Mills,"Christopher Smith, Denise Ryan, Candace Rodriguez"
288,18-24,Male,61,Show_61,Sci-Fi,32,Midway,,Mobile,4,Yes,No,,96,With Friends,No,No,Entire watch north six write.,Morning,South America,March,Friday,2020,Jonathan Drake,"Miguel Garcia, Cynthia Brown, Gary Harmon, Jessica Smith"
288,18-24,Male,8,Show_8,Thriller,46,Completed,1.0,Mobile,2,Yes,Yes,,68,Alone,Yes,No,,Morning,South America,December,Monday,2016,Mrs. Sarah Ramirez,"Catherine Watts, Nicole Horne, Virginia Hill, Amy Zimmerman"
288,18-24,Male,95,Show_95,Sci-Fi,32,Midway,3.0,Mobile,3,Yes,Yes,Yes,115,Alone,Yes,Yes,Your note development poor after clear drug. They would look tend.,Evening,South America,February,Sunday,2016,Sherry Mills,"Christopher Smith, Denise Ryan, Candace Rodriguez"
288,18-24,Male,14,Show_14,Fantasy,52,Completed,1.0,TV,2,Yes,Yes,,42,Alone,No,Yes,Structure sound political quite. Toward interview parent we. Financial keep into law beat.,Afternoon,South America,April,Wednesday,2004,Miss Kimberly Miller DVM,"Michael Hoffman, Brian Harding, Richard Ball, Shannon Wolf"
288,18-24,Male,31,Show_31,Thriller,25,Completed,2.0,TV,4,Yes,Yes,,102,Alone,No,Yes,Number analysis natural kitchen approach adult. Arrive available radio fly.,Morning,South America,November,Monday,2014,Heather Allen,"Patricia Sims, Brian Preston, Meghan Fischer, Darlene Douglas"
288,18-24,Male,3,Show_3,Sci-Fi,28,Midway,1.0,Mobile,1,No,No,No,108,With Friends,Yes,Yes,,Morning,South America,September,Tuesday,2002,Douglas Austin,"Eric Esparza, Tammy Nguyen, Nancy Garcia, Courtney Weeks, Teresa Conway"
288,18-24,Male,58,Show_58,Action,55,Midway,4.0,TV,2,No,No,No,63,Alone,Yes,No,Teacher bank way world entire than policy. Campaign shoulder and start.,Morning,South America,June,Sunday,2011,Ellen Fox,"Melissa Coffey, Jamie Acevedo, Ms. Tonya Ashley MD, Renee Osborne, Grace Johnson"
288,18-24,Male,81,Show_81,Comedy,52,Completed,5.0,TV,4,No,Yes,,120,Alone,Yes,Yes,Task player thousand material shake. Well organization understand relate fear.,Morning,South America,April,Monday,2001,William Oliver,"Andrea Butler, Miguel Valdez, Teresa Watts"
288,18-24,Male,5,Show_5,Drama,55,Completed,1.0,TV,4,Yes,No,No,87,Alone,No,Yes,Early garden us rule page allow. Then remember single factor.,Afternoon,South America,June,Friday,2020,Ian Rivera,"Alexis Graves, Timothy Bailey"
288,18-24,Male,22,Show_22,Comedy,32,Completed,3.0,Tablet,3,No,No,,56,With Friends,Yes,Yes,Speak affect police power official skin strong. Strong defense computer buy avoid hear officer.,Evening,South America,September,Saturday,2004,David Branch,"Tyler Dean, Alec Sandoval, Kevin Maldonado, Jose Martinez"
288,18-24,Male,38,Show_38,Sci-Fi,39,Midway,5.0,TV,1,Yes,No,Yes,49,Alone,Yes,No,Piece house poor forward arm simple campaign. Simple each of organization must store growth.,Evening,South America,November,Friday,2020,John Willis,"Nicole Potter, Sarah Morales, Jeffrey Baker"
288,18-24,Male,24,Show_24,Sci-Fi,25,Completed,5.0,TV,4,Yes,Yes,No,80,Alone,No,Yes,Paper entire war computer live can picture.,Afternoon,South America,July,Friday,2002,Heather Martinez,"Lori Hubbard, Tiffany Smith, Robert Chan, James Huffman"
288,18-24,Male,40,Show_40,Comedy,25,Midway,1.0,Tablet,1,No,Yes,,69,Alone,No,Yes,Key measure different consumer as economy government. Good cover remain suddenly.,Evening,South America,November,Tuesday,2004,Christine Nixon,"Kayla Bryant, Ms. Kelly Hernandez"
288,18-24,Male,39,Show_39,Drama,39,Midway,2.0,Mobile,2,Yes,Yes,,46,With Friends,No,Yes,Decade international Republican gas task else. Continue western along produce.,Afternoon,South America,September,Friday,2010,Jonathan Navarro,"Connie Price, Lindsey Wilson, Brett Davis"
288,18-24,Male,64,Show_64,Sci-Fi,52,Completed,4.0,Mobile,4,Yes,No,Yes,103,Alone,Yes,Yes,Treatment process group just single fish Congress. Seem operation force seek special.,Afternoon,South America,July,Wednesday,2019,Jimmy Bradford,"Kristina Gregory, Jennifer Martin, Kristin Yates, Ashley Moore"
288,18-24,Male,66,Show_66,Sci-Fi,49,Midway,5.0,Mobile,4,No,Yes,No,116,With Friends,Yes,No,Away section debate art customer fight table wear.,Evening,South America,September,Sunday,2012,Krystal Ferguson,"Oscar Waller, Dominic Thompson, Kathryn Watson, Kristen Alexander, David Young"
288,18-24,Male,13,Show_13,Fantasy,27,Completed,4.0,Tablet,2,No,Yes,,68,Alone,No,No,Sing again open director field school foreign they. Hospital whose close cause.,Evening,South America,November,Sunday,2020,George Griffith,"Jeremy Green, Deborah Simmons, Ann Hawkins"
288,18-24,Male,89,Show_89,Sci-Fi,33,Completed,5.0,TV,5,No,No,,120,Alone,No,Yes,"Ever seem what feeling.
Play return article road health bring sport. Memory task around radio.",Morning,South America,December,Sunday,2005,Timothy Sullivan,"Nicholas Huber, Daniel Ryan, Bryan Vaughn, Jennifer Davis"
288,18-24,Male,23,Show_23,Fantasy,44,Midway,1.0,Mobile,3,No,Yes,Yes,27,Alone,Yes,Yes,,Afternoon,South America,May,Wednesday,2020,Jason Dawson,"Madeline Bryan, Stephanie Gomez, Zachary Mann, Martha Russo, Dylan Moore"
288,18-24,Male,46,Show_46,Sci-Fi,45,Midway,5.0,Mobile,4,No,Yes,,85,With Friends,No,No,,Evening,South America,May,Wednesday,2009,Luis Montgomery,"John Blankenship, Vanessa Calhoun, Phyllis Guzman, Michelle Miller, Jeffrey Blackwell"
288,18-24,Male,83,Show_83,Action,29,Completed,5.0,Tablet,4,Yes,Yes,,91,With Friends,No,No,Apply person product read. Director but edge value affect.,Night,South America,February,Sunday,2003,April Edwards,"Christopher Perez, Kenneth Dominguez, Brooke Sanders, Darrell Flores, Lauren Obrien"
288,18-24,Male,85,Show_85,Thriller,58,Completed,4.0,Mobile,2,Yes,Yes,,96,With Friends,Yes,No,,Afternoon,South America,June,Tuesday,2022,Erin Braun,"Stuart Stewart, Cristina Lawrence, John Walker, Kristin Shields, Hector Alvarez"
288,18-24,Male,52,Show_52,Drama,55,Completed,3.0,Tablet,1,Yes,Yes,No,100,With Friends,No,Yes,,Afternoon,South America,September,Saturday,2002,Denise Chen,"Kristina Perry DVM, John Wood"
